NAME_LOC,NAME_EN,TYPE,TYPECODE,SUBTYPE,LEVEL,LEVELCODE,POSTCODE,ADDRESS_LOC,ADDRESS_EN,CITY_LOC,CITY_EN,FOCAL_PERSON_LOC,FOCAL_PERSON_EN,TELEPHONE,EMAIL,WEBSITE,SOURCE_EN,SOURCE_LOC,LATITUDE,LONGITUDE,ISO3,COUNTRY,NATIONAL_SOCIETY,GOLOCALUNITID,NSLOCALUNITID,DATEOFUPDATE,VALIDATED,PUBLICVIEW
Locatie Renkum-Wageningen,Location Renkum-Wageningen,Administrative,1,Branch Office,Ward,3,7314 LD,Schuttersweg 41,Schuttersweg 41,APELDOORN,APELDOORN,,,(31) (70) 4455791,bestuur.renkumwageningen@rodekruis.nl,https://www.rodekruis.nl/,The Netherlands Red Cross,The Netherlands Red Cross,52.2138568,5.9434509,NLD,Netherlands,The Netherlands Red Cross,,,7-Feb-24,Yes,Yes
Locatie Rijssen,Location Rijssen,Administrative,1,Branch Office,Ward,3,7462 MZ,Roelf Bosmastraat 47,Roelf Bosmastraat 47,RIJSSEN,RIJSSEN,,,(31) (70) 4455792,info.rijssen@rodekruis.nl,http://www.rodekruis.nl/twente,The Netherlands Red Cross,The Netherlands Red Cross,52.3018463,6.5005692,NLD,Netherlands,The Netherlands Red Cross,,,7-Feb-24,Yes,Yes
Locatie Rivierenland,Location Rivierenland,Administrative,1,Branch Office,Ward,3,4191 GM,Van Limburg Stirumstraat 1,Van Limburg Stirumstraat 1,GELDERMALSEN,GELDERMALSEN,,,(31) (70) 4455793,ckrol@rodekruis.nl,https://www.rodekruis.nl/,The Netherlands Red Cross,The Netherlands Red Cross,51.8775434,5.2905419,NLD,Netherlands,The Netherlands Red Cross,,,7-Feb-24,Yes,Yes
Locatie Roermond,Location Roermond,Administrative,1,Branch Office,Ward,3,6042 PB,Zuidhoven 7,Zuidhoven 7,ROERMOND,ROERMOND,,,(31) (70) 4455794,secretaris@rodekruisroermond.nl,http://www.rodekruisroermond.nl,The Netherlands Red Cross,The Netherlands Red Cross,51.1940655,6.0250456,NLD,Netherlands,The Netherlands Red Cross,,,7-Feb-24,Yes,Yes
Locatie Rolde,Location Rolde,Administrative,1,Branch Office,Ward,3,9451 BW,Plein 15,Plein 15,ROLDE,ROLDE,,,(31) (70) 4455795,lkoppelaar@rodekruis.nl,https://www.rodekruis.nl/,The Netherlands Red Cross,The Netherlands Red Cross,52.9873738,6.6443356,NLD,Netherlands,The Netherlands Red Cross,,,7-Feb-24,Yes,Yes
Locatie Roosendaal,Location Roosendaal,Administrative,1,Branch Office,Ward,3,4707 CD,Gezellelaan 18,Gezellelaan 18,ROOSENDAAL,ROOSENDAAL,,,(31) (70) 4455796,evenementenhulp.districtmwb@rodekruis.nl,https://afdeling.rodekruis.nl/midden-en-west-brabant/,The Netherlands Red Cross,The Netherlands Red Cross,51.5200042,4.4626201,NLD,Netherlands,The Netherlands Red Cross,,,7-Feb-24,Yes,Yes
Locatie Rotterdam,Location Rotterdam,Administrative,1,Branch Office,Ward,3,3067 KZ,Tweelingenstraat 80,Tweelingenstraat 80,ROTTERDAM,ROTTERDAM,,,(31) (70) 4455797,rotterdam@redcross.nl,http://www.rodekruis.nl/rotterdam,The Netherlands Red Cross,The Netherlands Red Cross,51.9484516,4.554295,NLD,Netherlands,The Netherlands Red Cross,,,7-Feb-24,Yes,Yes
Locatie Salland Midden,Location Salland Midden,Administrative,1,Branch Office,Ward,3,8101 PP,Westdorplaan 132,Westdorplaan 132,RAALTE,RAALTE,,,(31) (70) 4455798,secretariaatsallandmidden@rodekruis.nl,http://www.rodekruis.nl/salland-midden,The Netherlands Red Cross,The Netherlands Red Cross,52.3780004,6.2704385,NLD,Netherlands,The Netherlands Red Cross,,,7-Feb-24,Yes,Yes
Locatie 's-Hertogenbosch e.o.,Location 's-Hertogenbosch e.o.,Administrative,1,Branch Office,Ward,3,5211 KV,Oude Dieze 12,Oude Dieze 12,'S-HERTOGENBOSCH,'S-HERTOGENBOSCH,,,(31) (70) 4455799,ssc.brabantnoord@rodekruis.nl,https://www.rodekruis.nl/,The Netherlands Red Cross,The Netherlands Red Cross,51.6856761,5.3081869,NLD,Netherlands,The Netherlands Red Cross,,,7-Feb-24,Yes,Yes
Locatie Staphorst,Location Staphorst,Administrative,1,Branch Office,Ward,3,7951 PP,Lankhorsterweg 16,Lankhorsterweg 16,STAPHORST,STAPHORST,,,(31) (70) 4455800,mbalder@rodekruis.nl,https://www.rodekruis.nl/,The Netherlands Red Cross,The Netherlands Red Cross,52.6734407,6.2457066,NLD,Netherlands,The Netherlands Red Cross,,,7-Feb-24,Yes,Yes
Locatie Tilburg e.o.,Location Tilburg e.o.,Administrative,1,Branch Office,Ward,3,5015 TC,Centaurusweg 57,Centaurusweg 57,TILBURG,TILBURG,,,(31) (70) 4455801,secretariaat.districtmwb@rodekruis.nl,https://www.rodekruis.nl/midden-en-west-brabant/,The Netherlands Red Cross,The Netherlands Red Cross,51.5777965,5.1066236,NLD,Netherlands,The Netherlands Red Cross,,,7-Feb-24,Yes,Yes
Locatie Twenterand,Location Twenterand,Administrative,1,Branch Office,Ward,3,7676 AK,Hoofdweg 166,Hoofdweg 166,WESTERHAAR,WESTERHAAR,,,(31) (70) 4455802,twenterand@rodekruis.nl,http://www.rodekruis.nl/twenterand,The Netherlands Red Cross,The Netherlands Red Cross,52.4596973,6.6195883,NLD,Netherlands,The Netherlands Red Cross,,,7-Feb-24,Yes,Yes
Locatie Valkenswaard/A2,Location Valkenswaard/A2,Administrative,1,Branch Office,Ward,3,5552 LD,Gelukken 15,Gelukken 15,VALKENSWAARD,VALKENSWAARD,,,(31) (70) 4455803,info.brabantzuidoost@rodekruis.nl,https://www.rodekruis.nl/,The Netherlands Red Cross,The Netherlands Red Cross,51.3591871,5.4517506,NLD,Netherlands,The Netherlands Red Cross,,,7-Feb-24,Yes,Yes
Locatie Vechtdal,Location Vechtdal,Administrative,1,Branch Office,Ward,3,7772 BJ,Bruchterweg 88,Bruchterweg 88,HARDENBERG,HARDENBERG,,,(31) (70) 4455804,evenementenhulp.vp@rodekruis.nl,http://www.rodekruis.nl/afdeling/vechtdal,The Netherlands Red Cross,The Netherlands Red Cross,52.5678161,6.6219997,NLD,Netherlands,The Netherlands Red Cross,,,7-Feb-24,Yes,Yes
Locatie Venlo,Location Venlo,Administrative,1,Branch Office,Ward,3,5916 PT,Nijmeegseweg 40,Nijmeegseweg 40,VENLO,VENLO,,,(31) (70) 4455805,venlo@rodekruis.nl,http://www.rodekruis.nl/Venlo,The Netherlands Red Cross,The Netherlands Red Cross,51.3894741,6.1763022,NLD,Netherlands,The Netherlands Red Cross,,,7-Feb-24,Yes,Yes
Locatie Venray,Location Venray,Administrative,1,Branch Office,Ward,3,5802 CG,Leunseweg 53,Leunseweg 53,VENRAY,VENRAY,,,(31) (70) 4455806,evenementenvenray@rodekruis.nl,https://www.rodekruis.nl/,The Netherlands Red Cross,The Netherlands Red Cross,51.5166165,5.9806113,NLD,Netherlands,The Netherlands Red Cross,,,7-Feb-24,Yes,Yes
Locatie Voorne-Putten,Location Voorne-Putten,Administrative,1,Branch Office,Ward,3,3232 LE,Plantageweg 4,Plantageweg 4,BRIELLE,BRIELLE,,,(31) (70) 4455807,evenementenhulp.vp@rodekruis.nl,https://www.rodekruis.nl/voorne-putten/,The Netherlands Red Cross,The Netherlands Red Cross,51.8971353,4.1655048,NLD,Netherlands,The Netherlands Red Cross,,,7-Feb-24,Yes,Yes
Locatie Weert,Location Weert,Administrative,1,Branch Office,Ward,3,6001 AV,Boerhaavestraat 15,Boerhaavestraat 15,WEERT,WEERT,,,(31) (70) 4455808,info.weert@rodekruis.nl,http://www.rodekruis.nl/weert,The Netherlands Red Cross,The Netherlands Red Cross,51.255549,5.7112828,NLD,Netherlands,The Netherlands Red Cross,,,7-Feb-24,Yes,Yes
Locatie Zeewolde,Location Zeewolde,Administrative,1,Branch Office,Ward,3,3892 DB,Patroonsweg 10,Patroonsweg 10,ZEEWOLDE,ZEEWOLDE,,,(31) (70) 4455809,ssc.flevoland@rodekruis.nl,http://www.rodekruis.nl/afdeling/zeewolde,The Netherlands Red Cross,The Netherlands Red Cross,52.325093,5.5321967,NLD,Netherlands,The Netherlands Red Cross,,,7-Feb-24,Yes,Yes
Locatie Zoetermeer-Pijnacker-Nootdorp,Location Zoetermeer-Pijnacker-Nootdorp,Administrative,1,Branch Office,Ward,3,2713 VN,Clauslaan 2,Clauslaan 2,ZOETERMEER,ZOETERMEER,,,(31) (70) 4455810,info.zpn@rodekruis.nl,https://www.rodekruis.nl/,The Netherlands Red Cross,The Netherlands Red Cross,52.0546558,4.4877971,NLD,Netherlands,The Netherlands Red Cross,,,7-Feb-24,Yes,Yes
Locatie Zuidoost Drenthe,Location Zuidoost Drenthe,Administrative,1,Branch Office,Ward,3,9405 CD,Zendmastweg 15,Zendmastweg 15,ASSEN,ASSEN,,,(31) (70) 4455811,evenementenhulp.zuidoostdrenthe@rodekruis.nl,https://www.rodekruis.nl/,The Netherlands Red Cross,The Netherlands Red Cross,52.9953638,6.532671,NLD,Netherlands,The Netherlands Red Cross,,,7-Feb-24,Yes,Yes
Locatie Zuidoost Friesland,Location Zuidoost Friesland,Administrative,1,Branch Office,Ward,3,8447 GM,de Ynfeart 7,de Ynfeart 7,HEERENVEEN,HEERENVEEN,,,(31) (70) 4455812,helpdeskfriesland@rodekruis.nl,www.rodekruis.nl/fryslan,The Netherlands Red Cross,The Netherlands Red Cross,52.9739324,5.8896132,NLD,Netherlands,The Netherlands Red Cross,,,7-Feb-24,Yes,Yes
Locatie Zuidwest Friesland,Location Zuidwest Friesland,Administrative,1,Branch Office,Ward,3,8607 AB,Selfhelpweg 2,Selfhelpweg 2,SNEEK,SNEEK,,,(31) (70) 4455813,helpdeskfriesland@rodekruis.nl,www.rodekruis.nl/fryslan,The Netherlands Red Cross,The Netherlands Red Cross,53.0280306,5.661685,NLD,Netherlands,The Netherlands Red Cross,,,7-Feb-24,Yes,Yes
Locatie Zwijndrechtsewaard,Location Zwijndrechtsewaard,Administrative,1,Branch Office,Ward,3,3333 CA,Kapitein Rietbergenflat 26,Kapitein Rietbergenflat 26,ZWIJNDRECHT,ZWIJNDRECHT,,,(31) (70) 4455814,secretaris.zwijndrechtsewaard@rodekruis.nl,https://www.rodekruis.nl/zuid-holland-zuid/over-ons/zwijndrechtsewaard/,The Netherlands Red Cross,The Netherlands Red Cross,51.8096891,4.6329279,NLD,Netherlands,The Netherlands Red Cross,,,7-Feb-24,Yes,Yes
Locatie Zwolle,Location Zwolle,Administrative,1,Branch Office,Ward,3,8031 DB,Brahmsstraat 5,Brahmsstraat 5,ZWOLLE,ZWOLLE,,,(31) (70) 4455815,info.zwolle@rodekruis.nl,http://www.rodekruis.nl/zwolle,The Netherlands Red Cross,The Netherlands Red Cross,52.5265285,6.0927651,NLD,Netherlands,The Netherlands Red Cross,,,7-Feb-24,Yes,Yes
Studentendesk Amsterdam,Studentdesk Amsterdam,Administrative,1,Branch Office,Ward,3,1011 LZ,Valkenburgerstraat 24,Valkenburgerstraat 24,AMSTERDAM,AMSTERDAM,,,(31) (70) 4455816,contactcenter@redcross.nl,https://www.rodekruis.nl/,The Netherlands Red Cross,The Netherlands Red Cross,52.3702505,4.9080238,NLD,Netherlands,The Netherlands Red Cross,,,7-Feb-24,Yes,Yes
Studentendesk Delft,Studentdesk Delft,Administrative,1,Branch Office,Ward,3,2624 AV,Vulcanusweg 263,Vulcanusweg 263,DELFT,DELFT,,,(31) (70) 4455817,studentendesk.delft@rodekruis.nl,http://www.rodekruisstudentendelft.nl,The Netherlands Red Cross,The Netherlands Red Cross,51.996536,4.360647,NLD,Netherlands,The Netherlands Red Cross,,,7-Feb-24,Yes,Yes
Studentendesk Den Haag,Studentdesk Den Haag,Administrative,1,Branch Office,Ward,3,2544 ER,Zilverstraat 2,Zilverstraat 2,'S-GRAVENHAGE,'S-GRAVENHAGE,,,(31) (70) 4455818,studentendeskdenhaag@redcross.nl,https://www.rodekruis.nl/,The Netherlands Red Cross,The Netherlands Red Cross,52.0497759,4.2578303,NLD,Netherlands,The Netherlands Red Cross,,,7-Feb-24,Yes,Yes
Studentendesk Groningen,Studentdesk Groningen,Administrative,1,Branch Office,Ward,3,9743 AK,Atoomweg 2,Atoomweg 2,GRONINGEN,GRONINGEN,,,(31) (70) 4455819,studentendeskgroningen@rodekruis.nl,https://www.rodekruis.nl/,The Netherlands Red Cross,The Netherlands Red Cross,53.2137108,6.5393727,NLD,Netherlands,The Netherlands Red Cross,,,7-Feb-24,Yes,Yes
Studentendesk Leiden,Studentdesk Leiden,Administrative,1,Branch Office,Ward,3,2324 BR,Apollolaan 1,Apollolaan 1,LEIDEN,LEIDEN,,,(31) (70) 4455820,StudentendeskLeiden@rodekruis.nl,https://www.rodekruis.nl/,The Netherlands Red Cross,The Netherlands Red Cross,52.1395043,4.4751851,NLD,Netherlands,The Netherlands Red Cross,,,7-Feb-24,Yes,Yes
Studentendesk Maastricht,Studentdesk Maastricht,Administrative,1,Branch Office,Ward,3,6211 HT,Cortenstraat 7,Cortenstraat 7,MAASTRICHT,MAASTRICHT,,,(31) (70) 4455821,studentendeskmaastricht@redcross.nl,https://www.rodekruis.nl/,The Netherlands Red Cross,The Netherlands Red Cross,50.846811,5.69212,NLD,Netherlands,The Netherlands Red Cross,,,7-Feb-24,Yes,Yes
Studentendesk Nijmegen e.o.,Studentdesk Nijmegen e.o.,Administrative,1,Branch Office,Ward,3,6523 LJ,Gelderselaan 14,Gelderselaan 14,NIJMEGEN,NIJMEGEN,,,(31) (70) 4455822,studentendesknijmegen@rodekruis.nl,http://www.studentendesknijmegen.nl,The Netherlands Red Cross,The Netherlands Red Cross,51.832361,5.8736354,NLD,Netherlands,The Netherlands Red Cross,,,7-Feb-24,Yes,Yes
Studentendesk Rotterdam,Studentdesk Rotterdam,Administrative,1,Branch Office,Ward,3,3135 GA,Trimpad 4,Trimpad 4,VLAARDINGEN,VLAARDINGEN,,,(31) (70) 4455823,studentendeskrotterdam@redcross.nl,https://www.rodekruis.nl/,The Netherlands Red Cross,The Netherlands Red Cross,51.9225033,4.3634001,NLD,Netherlands,The Netherlands Red Cross,,,7-Feb-24,Yes,Yes
Studentendesk Tilburg,Studentdesk Tilburg,Administrative,1,Branch Office,Ward,3,5015 TC,Centaurusweg 57,Centaurusweg 57,TILBURG,TILBURG,,,(31) (70) 4455824,studentendesktilburg@rodekruis.nl,https://www.rodekruis.nl/,The Netherlands Red Cross,The Netherlands Red Cross,51.5777965,5.1066236,NLD,Netherlands,The Netherlands Red Cross,,,7-Feb-24,Yes,Yes
Studentendesk Utrecht,Studentdesk Utrecht,Administrative,1,Branch Office,Ward,3,3582 GE,Koningsweg 2,Koningsweg 2,UTRECHT,UTRECHT,,,(31) (70) 4455825,studentendeskutrecht@rodekruis.nl,https://www.rodekruis.nl/,The Netherlands Red Cross,The Netherlands Red Cross,52.0780485,5.1334263,NLD,Netherlands,The Netherlands Red Cross,,,7-Feb-24,Yes,Yes
Studentendesk Wageningen,Studentdesk Wageningen,Administrative,1,Branch Office,Ward,3,6708 PB,Droevendaalsesteeg 2,Droevendaalsesteeg 2,WAGENINGEN,WAGENINGEN,,,(31) (70) 4455826,studentendeskwageningen@rodekruis.nl,https://www.rodekruis.nl/,The Netherlands Red Cross,The Netherlands Red Cross,51.9852881,5.6637184,NLD,Netherlands,The Netherlands Red Cross,,,7-Feb-24,Yes,Yes
Studentendesk Zeeland,Studentdesk Zeeland,Administrative,1,Branch Office,Ward,3,4331 RG,Klein Vlaanderen 59,Klein Vlaanderen 59,MIDDELBURG,MIDDELBURG,,,(31) (70) 4455827,studentendeskzeeland@redcross.nl,https://www.rodekruis.nl/,The Netherlands Red Cross,The Netherlands Red Cross,51.5015756,3.6080898,NLD,Netherlands,The Netherlands Red Cross,,,7-Feb-24,Yes,Yes
Zimbabwe Red Cross Society Head Office,Zimbabwe Red Cross Society Head Office,Administrative,1,Head Office,Head Office,0,,"10 St Annes, Avondale, Harare Zimbabwe","10 St Annes, Avondale, Harare Zimbabwe",Harare,Harare,Elias Hwenga,Elias Hwenga,00263242 333158,info@redcrosszim.org.zw,https://www.redcrosszim.org.zw/,Zimbabwe Red Cross Society,Zimbabwe Red Cross Society,-17.787687,31.032,ZWE,Zimbabwe,Zimbabwe Red Cross Society,,,5-Jun-23,Yes,Yes
Manicaland Office,Manicaland Office,Administrative,1,Provincial Office,Provincial,1,,12 Chimanimani Road Sakubva Mutare,12 Chimanimani Road Sakubva Mutare,Mutare,Mutare,Munyaradzi Chikukwa,Munyaradzi Chikukwa,00263772 911531,info@redcrosszim.org.zw,https://www.redcrosszim.org.zw/,Zimbabwe Red Cross Society,Zimbabwe Red Cross Society,-18.99997,32.637864,ZWE,Zimbabwe,Zimbabwe Red Cross Society,,,5-Jun-23,Yes,Yes
Mutare Clinic,Mutare Clinic,Health Care,2,Clinic,,,,25 Geoge Silundika Avenue,25 Geoge Silundika Avenue,Mutare,Mutare,Munyaradzi Chikukwa,Munyaradzi Chikukwa,00263772911531,info@redcrosszim.org.zw,https://www.redcrosszim.org.zw/,Zimbabwe Red Cross Society,Zimbabwe Red Cross Society,-18.96898591,32.67079195,ZWE,Zimbabwe,Zimbabwe Red Cross Society,,,5-Jun-23,Yes,Yes
Mashonaland East Office,Mashonaland East Office,Administrative,1,Provincial Office,Provincial,1,,"Mbuya Nehambo, Chikomo Drive, Dombotombo, Marondera","Mbuya Nehambo, Chikomo Drive, Dombotombo, Marondera",Marondera,Marondera,Thulani Sibanda,Thulani Sibanda,00263772 389112,info@redcrosszim.org.zw,https://www.redcrosszim.org.zw/,Zimbabwe Red Cross Society,Zimbabwe Red Cross Society,-18.181113,31.565915,ZWE,Zimbabwe,Zimbabwe Red Cross Society,,,5-Jun-23,Yes,Yes
Mashonaland Central Office,Mashonaland Central Office,Administrative,1,Provincial Office,Provincial,1,,"7433 Jabavu Drive, Old Highfield, Harare","7433 Jabavu Drive, Old Highfield, Harare",Harare,Harare,Vongai Masara,Vongai Masara,00263772 947006,info@redcrosszim.org.zw,https://www.redcrosszim.org.zw/,Zimbabwe Red Cross Society,Zimbabwe Red Cross Society,-17.893015,30.988224,ZWE,Zimbabwe,Zimbabwe Red Cross Society,,,5-Jun-23,Yes,Yes
Masvingo Office,Masvingo Office,Administrative,1,Provincial Office,Provincial,1,,Makuva Street Mucheke Masvingo,Makuva Street Mucheke Masvingo,Masvingo,Masvingo,Mable Zinange Chabururuka,Mable Zinange Chabururuka,00263772 760931,info@redcrosszim.org.zw,https://www.redcrosszim.org.zw/,Zimbabwe Red Cross Society,Zimbabwe Red Cross Society,-20.079475,30.814205,ZWE,Zimbabwe,Zimbabwe Red Cross Society,,,5-Jun-23,Yes,Yes
Mashonaland West Office,Mashonaland West Office,Administrative,1,Provincial Office,Provincial,1,,5390 MAGAMBA Way Chinhoyi,5390 MAGAMBA Way Chinhoyi,Chinhoyi,Chinhoyi,Amon Choba,Amon Choba,00263772 912897,info@redcrosszim.org.zw,https://www.redcrosszim.org.zw/,Zimbabwe Red Cross Society,Zimbabwe Red Cross Society,-17.355428,30.204572,ZWE,Zimbabwe,Zimbabwe Red Cross Society,,,5-Jun-23,Yes,Yes
Midlands Office,Midlands Office,Administrative,1,Provincial Office,Provincial,1,,"9051 Gymkhana Grounds, Gweru","9051 Gymkhana Grounds, Gweru",Gweru,Gweru,Mathias Begede,Mathias Begede,00263773 217888,info@redcrosszim.org.zw,https://www.redcrosszim.org.zw/,Zimbabwe Red Cross Society,Zimbabwe Red Cross Society,-19.461936,29.808442,ZWE,Zimbabwe,Zimbabwe Red Cross Society,,,5-Jun-23,Yes,Yes
Matebeleland South Office,Matebeleland South Office,Administrative,1,Provincial Office,Provincial,1,,"Stand L53 Jahunda Township, Gwanda","Stand L53 Jahunda Township, Gwanda",Gwanda,Gwanda,Johnson Sibanda,Johnson Sibanda,00263773 048935,info@redcrosszim.org.zw,https://www.redcrosszim.org.zw/,Zimbabwe Red Cross Society,Zimbabwe Red Cross Society,-20.940761,29.010885,ZWE,Zimbabwe,Zimbabwe Red Cross Society,,,5-Jun-23,Yes,Yes
Matebeleland North Office,Matebeleland North Office,Administrative,1,Provincial Office,Provincial,1,,"Basch street and 3rd avenue, Bulawayo","Basch street and 3rd avenue, Bulawayo",Bulawayo,Bulawayo,Thembelihle Valo,Thembelihle Valo,00263772 972437,info@redcrosszim.org.zw,https://www.redcrosszim.org.zw/,Zimbabwe Red Cross Society,Zimbabwe Red Cross Society,-20.146843,28.577934,ZWE,Zimbabwe,Zimbabwe Red Cross Society,,,5-Jun-23,Yes,Yes
Chimanimani Office,Chimanimani Office,Administrative,1,District Office,District,2,,Stand 179 Village Chimaninani,Stand 179 Village Chimaninani,Chimanimani,Chimanimani,Munyaradzi Chikukwa,Munyaradzi Chikukwa,00263773 394513,info@redcrosszim.org.zw,https://www.redcrosszim.org.zw/,Zimbabwe Red Cross Society,Zimbabwe Red Cross Society,-19.806282,32.873903,ZWE,Zimbabwe,Zimbabwe Red Cross Society,,,5-Jun-23,Yes,Yes
Chipinge Office,Chipinge Office,Administrative,1,District Office,District,2,,Room 213 Government Complex Chipinge,Room 213 Government Complex Chipinge,Chipinge,Chipinge,Munyaradzi Chikukwa,Munyaradzi Chikukwa,00263772 531368,info@redcrosszim.org.zw,https://www.redcrosszim.org.zw/,Zimbabwe Red Cross Society,Zimbabwe Red Cross Society,-20.195618,32.619596,ZWE,Zimbabwe,Zimbabwe Red Cross Society,,,5-Jun-23,Yes,Yes
Nyanga Office,Nyanga Office,Administrative,1,District Office,District,2,,Mangondoza Township ,Mangondoza Township ,Nyanga,Nyanga,Munyaradzi Chikukwa,Munyaradzi Chikukwa,,info@redcrosszim.org.zw,https://www.redcrosszim.org.zw/,Zimbabwe Red Cross Society,Zimbabwe Red Cross Society,-18.19989464,32.74451684,ZWE,Zimbabwe,Zimbabwe Red Cross Society,,,5-Jun-23,Yes,Yes
Buhera Office,Buhera Office,Administrative,1,District Office,District,2,,Stand 79 Murambinda G/P,Stand 79 Murambinda G/P,Buhera,Buhera,Munyaradzi Chikukwa,Munyaradzi Chikukwa,00263772911531,info@redcrosszim.org.zw,https://www.redcrosszim.org.zw/,Zimbabwe Red Cross Society,Zimbabwe Red Cross Society,-19.27075218,31.64707427,ZWE,Zimbabwe,Zimbabwe Red Cross Society,,,5-Jun-23,Yes,Yes
Bindura Office,Bindura Office,Administrative,1,District Office,District,2,,"743 Artherstone, Chipindura, Bindura, Zimbabwe","743 Artherstone, Chipindura, Bindura, Zimbabwe",Bindura,Bindura,Lucy Mtata,Lucy Mtata,00263772 694607,info@redcrosszim.org.zw,https://www.redcrosszim.org.zw/,Zimbabwe Red Cross Society,Zimbabwe Red Cross Society,-17.322745,31.334073,ZWE,Zimbabwe,Zimbabwe Red Cross Society,,,5-Jun-23,Yes,Yes
Muzarabani Office,Muzarabani Office,Administrative,1,District Office,District,2,,"Stand Number 213, Muzarabani Business Center, Muzarabani","Stand Number 213, Muzarabani Business Center, Muzarabani",Muzarabani,Muzarabani,Vongai Masara,Vongai Masara,00263773 063490,info@redcrosszim.org.zw,https://www.redcrosszim.org.zw/,Zimbabwe Red Cross Society,Zimbabwe Red Cross Society,-16.39188,30.993798,ZWE,Zimbabwe,Zimbabwe Red Cross Society,,,5-Jun-23,Yes,Yes
Neshuro Office,Neshuro Office,Administrative,1,District Office,District,2,,Neshuro Township Mwenezi,Neshuro Township Mwenezi,Mwenezi,Mwenezi,Alfred Chabinduka,Alfred Chabinduka,00263771 583086,info@redcrosszim.org.zw,https://www.redcrosszim.org.zw/,Zimbabwe Red Cross Society,Zimbabwe Red Cross Society,-20.941379,30.637869,ZWE,Zimbabwe,Zimbabwe Red Cross Society,,,5-Jun-23,Yes,Yes
Beitbridge Office,Beitbridge Office,Administrative,1,District Office,District,2,,"Beitbridge District Hospital P O Box 57, Beitbridge","Beitbridge District Hospital P O Box 57, Beitbridge",Beitbridge,Beitbridge,Ndabezinhle Ncube,Ndabezinhle Ncube,00263776 483104,info@redcrosszim.org.zw,https://www.redcrosszim.org.zw/,Zimbabwe Red Cross Society,Zimbabwe Red Cross Society,-22.203749,29.988647,ZWE,Zimbabwe,Zimbabwe Red Cross Society,,,5-Jun-23,Yes,Yes
Plumtree Office,Plumtree Office,Administrative,1,District Office,District,2,,"514 Medium Density, Plumtree","514 Medium Density, Plumtree",Bulilimangwe,Bulilimangwe,Johnson Sibanda,Johnson Sibanda,00263782 116696,info@redcrosszim.org.zw,https://www.redcrosszim.org.zw/,Zimbabwe Red Cross Society,Zimbabwe Red Cross Society,-20.492078,27.802768,ZWE,Zimbabwe,Zimbabwe Red Cross Society,,,5-Jun-23,Yes,Yes
Binga Office,Binga Office,Administrative,1,District Office,District,2,,Kulima Mbobumi Training Centre P. Bag 5716 Binga,Kulima Mbobumi Training Centre P. Bag 5716 Binga,Binga,Binga,Siphiwe Nyathi,Siphiwe Nyathi,00263778 484885,info@redcrosszim.org.zw,https://www.redcrosszim.org.zw/,Zimbabwe Red Cross Society,Zimbabwe Red Cross Society,-17.621888,27.360236,ZWE,Zimbabwe,Zimbabwe Red Cross Society,,,5-Jun-23,Yes,Yes
Tongogara Office,Tongogara Office,Administrative,1,Branch Office,Ward,3,,Red Cross kiosk Tongogara Camp,Red Cross kiosk Tongogara Camp,Chipinge,Chipinge,Tichaona Nduna,Munyaradzi Chikukwa,00263776 987477,info@redcrosszim.org.zw,https://www.redcrosszim.org.zw/,Zimbabwe Red Cross Society,Zimbabwe Red Cross Society,-20.346739,32.308901,ZWE,Zimbabwe,Zimbabwe Red Cross Society,,,5-Jun-23,Yes,Yes
Chitungwiza Office,Chitungwiza Office,Administrative,1,Branch Office,Ward,3,,Chitungwiza (Close to Chitungwiza General Hospital),Chitungwiza (Close to Chitungwiza General Hospital),Chitungwiza,Chitungwiza,Memory Batani,Memory Batani,00263734 400734,info@redcrosszim.org.zw,https://www.redcrosszim.org.zw/,Zimbabwe Red Cross Society,Zimbabwe Red Cross Society,-18.017218,31.063569,ZWE,Zimbabwe,Zimbabwe Red Cross Society,,,5-Jun-23,Yes,Yes
Benue  Branch Office,Benue  Branch Office,Administrative,1,State Branch,Provincial,1,,"No 1 Ogiri Oko Road Opposite Police Headquarters Makurdi Benue State, Nigeria ","No 1 Ogiri Oko Road Opposite Police Headquarters Makurdi Benue State, Nigeria ",Makurdi ,Makurdi ,,,(234) 803 713 33 45,admin@redcrossnigeria.org,http://www.redcrossnigeria.org/,Nigerian Red Cross Society,Nigerian Red Cross Society,7.722032507,8.537948537,NGA,Nigeria,Nigerian Red Cross Society,,1,7-Feb-24,Yes,Yes
Bauchi Branch Office,Bauchi Branch Office,Administrative,1,State Branch,Provincial,1,,No. 1 Ahmad Abdulkadir Bank Road Behind State Swimming Pool Bauchi,No. 1 Ahmad Abdulkadir Bank Road Behind State Swimming Pool Bauchi,Bauchi ,Bauchi ,,,(234) 803 713 33 46,admin@redcrossnigeria.org,http://www.redcrossnigeria.org/,Nigerian Red Cross Society,Nigerian Red Cross Society,10.31345767,9.831374737,NGA,Nigeria,Nigerian Red Cross Society,,2,7-Feb-24,Yes,Yes
