DATA SOURCE ID,Focal point email,Focal point phone number,Focal point position,Health facility type,Other facility type,Affilation,Functionality,Primary Health Care Centre,Speciality,Hospital type,Teaching hospital,In-patient Capacity,Maximum Capacity,Isolation rooms wards,Number of isolation rooms,Warehousing,Cold chain,General medical services,Specialized medical beyond primary level,Other Services,Blood Services,Total number of Human Resource,General Practitioner,Specialist,Residents Doctor,Nurse,Dentist,Nursing Aid,Midwife,Other medical health workers,Other Profiles,Feedback,Other Affiliation,Professional Training Facilities,Ambulance Type A,Ambulance Type B,Ambulance Type C,Residential long term care facilities
11155464,E.Adams@drk.de,493085404108,,Residential Facilities,,Red Cross Red Crescent Facility,Fully Functional,,,,,No,,No,,No,No,,,,,34,0,0,0,16,0,18,0,No,,,,,,,,
11155463,E.Adams@drk.de,493085404108,,Residential Facilities,,Red Cross Red Crescent Facility,Fully Functional,,,,,No,,No,,No,No,,,,,13,0,0,0,7,0,6,0,No,,,,,,,,
11155462,E.Adams@drk.de,493085404108,,Residential Facilities,,Red Cross Red Crescent Facility,Fully Functional,,,,,No,,No,,No,No,,,,,17,0,0,0,14,0,3,0,No,,,,,,,,
11155461,E.Adams@drk.de,493085404108,,Residential Facilities,,Red Cross Red Crescent Facility,Fully Functional,,,,,No,,No,,No,No,,,,,7,0,0,0,6,0,1,0,,,,,,,,,
11155457,E.Adams@drk.de,493085404108,,Other,Lifeguard station,Red Cross Red Crescent Facility,Fully Functional,,,,,,,,,,,,,,,118,0,0,0,0,0,0,0,No,,,,,2,0,5,
11155456,E.Adams@drk.de,493085404108,,Other,Lifeguard station,Red Cross Red Crescent Facility,Fully Functional,,,,,,,,,,,,,,,29,0,0,0,0,0,0,0,No,,,,,3,,1,
11155455,E.Adams@drk.de,493085404108,,Other,Lifeguard station,Red Cross Red Crescent Facility,Fully Functional,,,,,,,,,,,,,,,18,0,0,0,0,0,0,0,No,,,,,5,,1,
11155454,E.Adams@drk.de,493085404108,,Other,Lifeguard station,Red Cross Red Crescent Facility,Fully Functional,,,,,,,,,,,,,,,34,0,0,0,0,0,0,0,No,,,,,1,,1,
11155453,E.Adams@drk.de,493085404108,,Other,Lifeguard station,Red Cross Red Crescent Facility,Fully Functional,,,,,,,,,,,,,,,99,0,0,0,0,0,0,0,No,,,,,9,,2,
11155452,E.Adams@drk.de,493085404108,,Other,Lifeguard station,Red Cross Red Crescent Facility,Fully Functional,,,,,,,,,,,,,,,10,0,0,0,0,0,0,0,No,,,,,,,1,
11155451,E.Adams@drk.de,493085404108,,Primary Health Care Centre,,Red Cross Red Crescent Facility,Fully Functional,,,,,No,,No,,Yes,No,,,,,129,30,0,0,0,0,16,0,Yes,,,,,,,,
11155446,E.Adams@drk.de,493085404108,,Other,Non-residential care centre,Red Cross Red Crescent Facility,Fully Functional,,,,,No,,No,,Yes,Yes,,,,,7,0,0,0,3,0,4,0,,,,,,,,,
11155445,E.Adams@drk.de,493085404108,,Other,Non-residential care centre,Red Cross Red Crescent Facility,Fully Functional,,,,,No,,No,,Yes,Yes,,,,,6,0,0,0,4,0,2,0,No,,,,,,,,
11155444,E.Adams@drk.de,493085404108,,Other,Non-residential care centre,Red Cross Red Crescent Facility,Fully Functional,,,,,No,,No,,Yes,Yes,,,,,7,0,0,0,3,0,4,0,No,,,,,,,,
11155442,E.Adams@drk.de,493085404108,,Other,Non-residential care centre,Red Cross Red Crescent Facility,Fully Functional,,,,,No,,No,,Yes,Yes,,,,,16,0,0,0,8,0,8,0,,,,,,,,,
11155441,E.Adams@drk.de,493085404108,,Other,Non-residential care centre,Red Cross Red Crescent Facility,Fully Functional,,,,,No,,No,,Yes,Yes,,,,,5,0,0,0,4,0,1,0,No,,,,,,,,
11155437,E.Adams@drk.de,493085404108,,Residential Facilities,,Red Cross Red Crescent Facility,Fully Functional,,,,,No,,No,,Yes,Yes,,,,,6,0,0,0,4,0,2,0,No,,,,,,,,
11155436,E.Adams@drk.de,493085404108,,Residential Facilities,,Red Cross Red Crescent Facility,Fully Functional,,,,,No,,No,,Yes,Yes,,,,,4,0,0,0,4,0,0,0,No,,,,,,,,
11155435,E.Adams@drk.de,493085404108,,Primary Health Care Centre,,Red Cross Red Crescent Facility,Fully Functional,,,,,No,,No,,No,No,,,,,44,0,0,0,35,0,9,0,No,,,,,,,,
11155434,E.Adams@drk.de,493085404108,,Other,Lifeguard station,Red Cross Red Crescent Facility,Fully Functional,,,,,,,,,,,,,,,35,0,0,0,0,0,0,0,No,,,,,2,,2,
11155433,E.Adams@drk.de,493085404108,,Other,Lifeguard station,Red Cross Red Crescent Facility,Fully Functional,,,,,,,,,,,,,,,21,0,0,0,0,0,0,0,No,,,,,1,,1,
11155432,E.Adams@drk.de,493085404108,,Other,Lifeguard station,Red Cross Red Crescent Facility,Fully Functional,,,,,,,,,,,,,,,22,0,0,0,0,0,0,0,No,,,,,1,,1,
11155431,E.Adams@drk.de,493085404108,,Other,Lifeguard station,Red Cross Red Crescent Facility,Fully Functional,,,,,,,,,,,,,,,22,0,0,0,0,0,0,0,No,,,,,1,,1,
11155430,E.Adams@drk.de,493085404108,,Residential Facilities,,Red Cross Red Crescent Facility,Fully Functional,,,,,No,,No,,Yes,No,,,,,21,0,0,0,16,0,5,0,No,,,,,,,,
11155429,E.Adams@drk.de,493085404108,,Residential Facilities,,Red Cross Red Crescent Facility,Fully Functional,,,,,No,,No,,Yes,No,,,,,15,0,0,0,12,0,3,0,No,,,,,,,,
11155428,E.Adams@drk.de,493085404108,,Residential Facilities,,Red Cross Red Crescent Facility,Fully Functional,,,,,No,,No,,Yes,No,,,,,16,0,0,0,12,0,4,0,No,,,,,,,,
11155427,E.Adams@drk.de,493085404108,,Residential Facilities,,Red Cross Red Crescent Facility,Fully Functional,,,,,No,,No,,Yes,No,,,,,19,0,0,0,15,0,4,0,No,,,,,,,,
11155426,E.Adams@drk.de,493085404108,,Other,Lifeguard station,Red Cross Red Crescent Facility,Fully Functional,,,,,,,,,,,,,,,137,0,0,0,0,0,0,0,,,,,,7,,5,
11155425,E.Adams@drk.de,493085404108,,Training Facilities,,Red Cross Red Crescent Facility,Fully Functional,,,,,,,,,Yes,Yes,,,,,299,60,47,30,0,0,0,0,Yes,,,,,,,,
11155424,E.Adams@drk.de,493085404108,,Other,Lifeguard station,Red Cross Red Crescent Facility,Fully Functional,,,,,,,,,,,,,,,26,0,0,0,0,0,0,0,,,,,,1,0,1,
11155423,E.Adams@drk.de,493085404108,,Other,Lifeguard station,Red Cross Red Crescent Facility,Fully Functional,,,,,,,,,,,,,,,32,0,0,0,0,0,0,0,,,,,,1,,1,
11155422,E.Adams@drk.de,493085404108,,Other,Lifeguard station,Red Cross Red Crescent Facility,Fully Functional,,,,,,,,,,,,,,,21,0,0,0,0,0,0,0,,,,,,1,,1,
11155421,E.Adams@drk.de,493085404108,,Other,Lifeguard station,Red Cross Red Crescent Facility,Fully Functional,,,,,,,,,,,,,,,28,0,0,0,0,0,0,0,,,,,,,,,
11155420,E.Adams@drk.de,493085404108,,Other,Lifeguard station,Red Cross Red Crescent Facility,Fully Functional,,,,,,,,,,,,,,,16,0,0,0,0,0,0,0,,,,,,,,1,
1320178,ajcabrera.mex@cruzrojamexicana.org.mx,7225913374,Referente Estatal de PMER+A / SGD,Ambulance Station,,Red Cross Red Crescent Facility,Fully Functional,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,1,
1320378,jgonzalez.dgo@cruzrojamexicana.org.mx,+52 6188035308,Referente Estatal de PMER+A,Ambulance Station,,Red Cross Red Crescent Facility,Fully Functional,,,,,,,,,,,,,,,7,0,0,0,0,0,0,0,Yes,[List],,,,0,3,0,
1320387,jgonzalez.dgo@cruzrojamexicana.org.mx,+52 6188035308,Referente Estatal de PMER+A,Ambulance Station,,Red Cross Red Crescent Facility,Fully Functional,,,,,,,,,,,,,,,8,0,0,0,0,0,0,,Yes,[List],,,,0,2,0,
1320431,jgonzalez.dgo@cruzrojamexicana.org.mx,+52 6188035308,Referente Estatal de PMER+A,Ambulance Station,,Red Cross Red Crescent Facility,Fully Functional,,,,,,,,,,,,,,,30,0,0,0,0,0,0,0,Yes,[List],,,,0,3,0,
1320658,jgonzalez.dgo@cruzrojamexicana.org.mx,+52 6188035308,Referente Estatal de PMER+A,Ambulance Station,,Red Cross Red Crescent Facility,Fully Functional,,,,,,,,,,,,,,,2,0,0,0,0,0,0,0,Yes,[List],,,,0,2,0,
1320948,jgonzalez.dgo@cruzrojamexicana.org.mx,+52 6188035308,Referente Estatal de PMER+A,Ambulance Station,,Red Cross Red Crescent Facility,Fully Functional,,,,,,,,,,,,,,,45,,,,,,,,Yes,[List],,,,0,7,0,
1320429,jgonzalez.dgo@cruzrojamexicana.org.mx,+52 6188035308,Referente Estatal de PMER+A,Ambulance Station,,Red Cross Red Crescent Facility,Fully Functional,,,,,,,,,,,,,,,36,0,0,0,0,0,0,0,Yes,[List],,,,0,3,0,
1323178,jgonzalez.dgo@cruzrojamexicana.org.mx,+52 6188035308,Referente Estatal de PMER+A,Ambulance Station,,Red Cross Red Crescent Facility,Fully Functional,,,,,,,,,,,,,,,14,,,,,,,,Yes,[List],,,,0,3,0,
1323226,jrobles.pue@cruzrojamexicana.org.mx,2222700559,Puebla,Ambulance Station,,Red Cross Red Crescent Facility,Fully Functional,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,,
1323527,jgonzalez.dgo@cruzrojamexicana.org.mx,+52 6188035308,Referente Estatal de PMER+A,Ambulance Station,,Red Cross Red Crescent Facility,Fully Functional,,,,,,,,,,,,,,,11,1,,,,,,,Yes,[List],,,,0,2,0,
1323530,jgonzalez.dgo@cruzrojamexicana.org.mx,+52 6188035308,Referente Estatal de PMER+A,Ambulance Station,,Red Cross Red Crescent Facility,Fully Functional,,,,,,,,,,,,,,,2,,,,,,,,Yes,[List],,,,0,1,0,
1323685,jgonzalez.dgo@cruzrojamexicana.org.mx,+52 61880353085,Referente Estatal de PMER+A,Ambulance Station,,Red Cross Red Crescent Facility,Fully Functional,,,,,,,,,,,,,,,4,,,,,,,,Yes,[List],,,,0,2,0,
1323687,jgonzalez.dgo@cruzrojamexicana.org.mx,+52 6188035308,Referente Estatal de PMER+A,Ambulance Station,,Red Cross Red Crescent Facility,Fully Functional,,,,,,,,,,,,,,,1,,,,,,,,Yes,[List],,,,0,2,0,
1323385,jgonzalez.dgo@cruzrojamexicana.org.mx,+52 6188035308,Referente Estatal de PMER+A,Ambulance Station,,Red Cross Red Crescent Facility,Fully Functional,,,,,,,,,,,,,,,5,,,,,,,,Yes,[List],,,,0,2,0,
1324149,jgonzalez.dgo@cruzrojamexicana.org.mx,+52 6188035308,Referente Estatal de PMER+A,Ambulance Station,,Red Cross Red Crescent Facility,Fully Functional,,,,,,,,,,,,,,,2,,,,,,,,Yes,[List],,,,0,1,0,
1327564,fcalixto.gro@cruzrojamexicana.org.mx,744 484 9460,ADMINISTRATIVA,Ambulance Station,,Red Cross Red Crescent Facility,Fully Functional,,,,,,,,,,,,,,,2,,,,,,,,,,,,,1,,,
1336516,jgonzalez.dgo@cruzrojamexicana.org.mx,+52 6188035308,Referente Estatal de PMER+A,Ambulance Station,,Red Cross Red Crescent Facility,Fully Functional,,,,,,,,,,,,,,,6,,,,,,,,Yes,[List],,,,0,2,0,
1337650,jrobles.pue@cruzrojamexicana.org.mx,2222700559,Referente Estatal de PMER+A Puebla,Ambulance Station,,Red Cross Red Crescent Facility,Fully Functional,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,,
1337687,fcalixto.gro@cruzrojamexicana.org.mx,744 4849460,ADMINISTRATIVA,Ambulance Station,,Red Cross Red Crescent Facility,Fully Functional,,,,,,,,,,,,,,,14,,,,,,,,,,,,,1,2,,
1337710,fcalixto.gro@cruzrojamexicana.org.mx,744 4849460,administrativo,Ambulance Station,,Red Cross Red Crescent Facility,Fully Functional,,,,,,,,,,,,,,,18,,,,,1,1,,,,,,,1,4,,
1337743,jgonzalez.dgo@cruzrojamexicana.org.mx,+52 6188035308,Referente Estatal de PMER+A,Ambulance Station,,Red Cross Red Crescent Facility,Fully Functional,,,,,,,,,,,,,,,50,,,,,,,,Yes,[List],,,,0,11,0,
1338647,avazquezdelmercado.jal@cruzrojamexicana.org.mx,3317162194,Subcoordinadora Estatal de Servicios Médicos,Ambulance Station,,Red Cross Red Crescent Facility,Not Functional,,,,,,,,,,,,,,,4,0,0,0,0,0,0,0,Yes,[List],,,,1,,,
1338750,avazquezdelmercado.jal@cruzrojamexicana.org.mx,3317162194,Subcoordinadora Estatal de Servicios Médicos,Ambulance Station,,Red Cross Red Crescent Facility,Fully Functional,,,,,,,,,,,,,,,25,0,0,0,0,0,0,0,Yes,[List],,,,2,,,
1338771,avazquezdelmercado.jal@cruzrojamexicana.org.mx,3317162194,Subcoordinadora Estatal de Servicios Médicos,Ambulance Station,,Red Cross Red Crescent Facility,Partially Functional,,,,,,,,,,,,,,,6,0,0,0,0,0,0,0,Yes,[List],,,,1,,,
1338778,avazquezdelmercado.jal@cruzrojamexicana.org.mx,3317162194,Subcoordinadora Estatal de Servicios Médicos,Ambulance Station,,Red Cross Red Crescent Facility,Fully Functional,,,,,,,,,,,,,,,18,0,0,0,0,0,0,0,Yes,[List],,,,3,,,
1338787,kalvarez.hgo@cruzrojamexicana.org.mx,7712952256,Referente PMER+A,Ambulance Station,,Red Cross Red Crescent Facility,Fully Functional,,,,,,,,,,,,,,,14,,,,,,,,Yes,[List],,,,0,1,,
1338776,avazquezdelmercado.jal@cruzrojamexicana.org.mx,3317162194,Subcoordinadora Estatal de Servicios Médicos,Ambulance Station,,Red Cross Red Crescent Facility,Partially Functional,,,,,,,,,,,,,,,3,0,0,0,0,0,0,0,Yes,[List],,,,2,,,
1340905,nmateos.oax@cruzrojamexicana.org.mx,9512119200,Referente Estatal de PMER,Ambulance Station,,Red Cross Red Crescent Facility,Fully Functional,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,1,,,
1341701,nmateos.oax@cruzrojamexicana.org.mx,9512119200,Referente Estatal de PMER,Ambulance Station,,Red Cross Red Crescent Facility,Fully Functional,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,Yes,[List],,,,1,5,,
1343231,ajcabrera.mex@cruzrojamexicana.org.mx,7225913374,Referente Estatal de PMER+A / SGD,Ambulance Station,,Red Cross Red Crescent Facility,Fully Functional,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,
1343446,mcastillo.coah@cruzrojamexicana.org.mx,8446745789,Referente Estatal,Ambulance Station,,Red Cross Red Crescent Facility,Fully Functional,,,,,,,,,,,,,,,173,,,,,,,,Yes,[List],,,,1,12,,
1356908,hgomez.chis@cruzrojamexicana.org.mx,9612464098,Referente Estatal de PMER+A,Ambulance Station,,Red Cross Red Crescent Facility,Fully Functional,,,,,,,,,,,,,,,52,4,1,,4,,,1,Yes,[List],,,,1,3,,
1378241,gfernandez.mor@cruzrojamexicana.org.mx,7771033092,Punto Focal de PMER,Ambulance Station,,Red Cross Red Crescent Facility,Fully Functional,,,,,,,,,,,,,,,22,0,0,0,0,0,0,0,Yes,[List],,,,0,11,1,
1378246,gfernandez.mor@cruzrojamexicana.org.mx,7771033092,Punto Focal PMER,Ambulance Station,,Red Cross Red Crescent Facility,Fully Functional,,,,,,,,,,,,,,,13,0,0,0,0,0,0,0,Yes,[List],,,,0,4,0,
1378350,gfernandez.mor@cruzrojamexicana.org.mx,7771033092,Punto Focal PMER,Ambulance Station,,Red Cross Red Crescent Facility,Fully Functional,,,,,,,,,,,,,,,15,0,0,0,0,0,0,0,Yes,[List],,,,0,4,0,
1392806,jescobar@cruzrojamexicana.org.mx,9931340137,Comisionado de DSN Tabasco,Ambulance Station,,Red Cross Red Crescent Facility,Fully Functional,,,,,,,,,,,,,,,15,0,0,0,0,0,0,0,Yes,[List],,,,4,,,
1393495,ESTATAL_TABASCO@HOTMAIL.COM,9934022913,COMISIONADA PMER+A,Ambulance Station,,Red Cross Red Crescent Facility,Fully Functional,,,,,,,,,,,,,,,8,0,0,0,0,0,0,0,Yes,[List],,,,1,,,
1393505,ESTATAL_TABASCO@HOTMAIL.COM,9934022913,COMISIONADA PMER+A,Ambulance Station,,Red Cross Red Crescent Facility,Fully Functional,,,,,,,,,,,,,,,8,0,0,0,0,0,0,0,Yes,[List],,,,1,,,
1392996,jescobar@cruzrojamexicana.org.mx,9931340137,Comisionado de DSN Tabasco,Ambulance Station,,Red Cross Red Crescent Facility,Fully Functional,,,,,,,,,,,,,,,8,0,0,0,0,0,0,0,Yes,[List],,,,2,,,
1393473,ESTATAL_TABASCO@HOTMAIL.COM,9934022913,Comisionada de PMER+A Tabasco,Ambulance Station,,Red Cross Red Crescent Facility,Fully Functional,,,,,,,,,,,,,,,26,0,0,0,0,0,0,0,Yes,[List],,,,6,,,
1405175,rramirez.col@cruzrojamexicana.org.mx,3121316934,SGD,Ambulance Station,,Red Cross Red Crescent Facility,Fully Functional,,,,,,,,,,,,,,,15,0,0,0,0,0,0,0,No,,,,,3,,,
1405230,rramirez.col@cruzrojamexicana.org.mx,3121316934,SGD,Ambulance Station,,Red Cross Red Crescent Facility,Fully Functional,,,,,,,,,,,,,,,6,0,0,0,0,0,0,0,No,,,,,1,,,
1507228,jrobledo.slp@cruzrojamexicana.org.mx,4448390356,Coordinador Médico,Ambulance Station,,Red Cross Red Crescent Facility,Partially Functional,,,,,,,,,,,,,,,2,,,,,,,,No,,,,,1,,,
1507230,jrobledo.slp@cruzrojamexicana.org.mx,4448390356,Coordinador Médico,Ambulance Station,,Red Cross Red Crescent Facility,Partially Functional,,,,,,,,,,,,,,,20,,,,2,,2,,,,,,,3,,,
1507289,jrobledo.slp@cruzrojamexicana.org.mx,4448390356,Coordinación Médica,Ambulance Station,,Red Cross Red Crescent Facility,Partially Functional,,,,,,,,,,,,,,,38,,,,3,1,0,,,,,,,8,,,
1507291,jrobledo.slp@cruzrojamexicana.org.mx,4448390356,Coordinación Médica,Ambulance Station,,Red Cross Red Crescent Facility,Partially Functional,,,,,,,,,,,,,,,5,,,,1,,,,,,,,,2,,,
1378358,gfernandez.mor@cruzrojamexicana.org.mx,7771033092,Punto Focal PMER,Blood Centres,,Red Cross Red Crescent Facility,Fully Functional,,,,,,,,,Yes,Yes,,,,blood_collection blood_testing blood_component_preparation blood_product_distribution,6,0,1,0,5,0,0,0,No,,,,,,,,
1359135,hgomez.chis@cruzrojamexicana.org.mx,9612464098,Referente Estatal de PMER+A,Blood Centres,,Red Cross Red Crescent Facility,Fully Functional,,,,,,,,,Yes,Yes,,,,blood_collection blood_testing blood_component_preparation blood_product_distribution blood_transfusion,48,11,4,,13,2,,,Yes,[List],,,,,,,
1337691,mvillasenor.gto@cruzrojamexicana.org.mx,52-477-637-6503,Referente Estatal PMER Guanajuato,Blood Centres,,Red Cross Red Crescent Facility,Fully Functional,,,,,,,,,No,No,,,,blood_collection blood_testing blood_component_preparation,34,3,,,3,,,,Yes,[List],,,,,,,
1320344,jgonzalez.dgo@cruzrojamexicana.org.mx,+52 6188035308,Referente Estatal de PMER+A,Pharmacies,,Red Cross Red Crescent Facility,Fully Functional,,,,,,,,,Yes,No,,,,,,0,0,0,0,0,0,0,Yes,[List],,,,,,,
1323562,mvillasenor.gto@cruzrojamexicana.org.mx,52-477-637-6503,Referente Estatal PMER Guanajuato,Pharmacies,,Red Cross Red Crescent Facility,Fully Functional,,,,,,,,,Yes,No,,,,,22,4,2,,3,,,,Yes,[List],,,,,,,
1324246,jgonzalez.dgo@cruzrojamexicana.org.mx,+52 6188035308,Referente Estatal de PMER+A,Training Facilities,,Red Cross Red Crescent Facility,Fully Functional,,,,,,,,,Yes,No,,,,,8,,,,,,,,Yes,[List],,,paramedics_emt,,,,
1324432,jherrera.ver@cruzrojamexicana.org.mx,2299575243,"Veracruz, Ver.",Pharmacies,,Red Cross Red Crescent Facility,Fully Functional,,,,,,,,,Yes,No,,,,,1,,,,,,,,Yes,[List],,,,,,,
1324554,jherrera.ver@cruzrojamexicana.org.mx,2299575243,"Veracruz, Ver.",Ambulance Station,,Red Cross Red Crescent Facility,Fully Functional,,,,,,,,,,,,,,,28,,,,,,,,Yes,[List],,,,,10,,
1328250,jherrera.ver@cruzrojamexicana.org.mx,2299575243,"Veracruz, Ver.",Ambulance Station,,Red Cross Red Crescent Facility,Fully Functional,,,,,,,,,,,,,,,1,,,,,,,,Yes,[List],,,,,1,,
1328456,mcastillo.coah@cruzrojamexicana.org.mx,8446745780,Referente Estatal,Ambulance Station,,Red Cross Red Crescent Facility,Fully Functional,,,,,,,,,,,,,,,,,,,,,,,Yes,[List],,,,,4,,
1328967,jherrera.ver@cruzrojamexicana.org.mx,2299575243,"Veracruz, Ver.",Ambulance Station,,Red Cross Red Crescent Facility,Fully Functional,,,,,,,,,,,,,,,9,,,,,,,,Yes,[List],,,,,2,,
1329012,jherrera.ver@cruzrojamexicana.org.mx,2299575243,"Veracruz, Ver.",Training Facilities,,Red Cross Red Crescent Facility,Fully Functional,,,,,,,,,Yes,No,,,,,1,,,,,,,,Yes,[List],,,paramedics_emt,,,,
1330808,jherrera.ver@cruzrojamexicana.org.mx,2299575243,"Veracruz, Ver.",Ambulance Station,,Red Cross Red Crescent Facility,Fully Functional,,,,,,,,,,,,,,,6,,,,,,,,Yes,[List],,,,,2,,
1330812,jherrera.ver@cruzrojamexicana.org.mx,2299575243,"Veracruz, Ver.",Ambulance Station,,Red Cross Red Crescent Facility,Fully Functional,,,,,,,,,,,,,,,7,,,,,,,,Yes,[List],,,,,2,,
1330813,jherrera.ver@cruzrojamexicana.org.mx,2299575243,"Veracruz, Ver.",Training Facilities,,Red Cross Red Crescent Facility,Fully Functional,,,,,,,,,Yes,No,,,,,5,,,,,,,,Yes,[List],,,paramedics_emt,,,,
1337751,jgonzalez.dgo@cruzrojamexicana.org.mx,+52 6188035308,Referente Estatal de PMER+A,Pharmacies,,Red Cross Red Crescent Facility,Fully Functional,,,,,,,,,Yes,Yes,,,,,4,,,,,,,,Yes,[List],,,,,,,
1338008,ngonzalez.mich@cruzrojamexicana.org.mx,4432799546,Referente PMER+A,Ambulance Station,,Red Cross Red Crescent Facility,Fully Functional,,,,,,,,,,,,,,,10,,,,,,,,Yes,[List],,,,,2,,
1338096,mcastillo.coah@cruzrojamexicana.org.mx,8446745780,Referente Estatal,Ambulance Station,,Red Cross Red Crescent Facility,Fully Functional,,,,,,,,,,,,,,,,,,,,,,,Yes,[List],,,,,4,,
1338672,jherrera.ver@cruzrojamexicana.org.mx,2299575243,"Veracruz, Ver.",Ambulance Station,,Red Cross Red Crescent Facility,Fully Functional,,,,,,,,,,,,,,,1,,,,,,,,Yes,[List],,,,,2,,
1338675,jherrera.ver@cruzrojamexicana.org.mx,2299575243,"Veracruz, Ver.",Ambulance Station,,Red Cross Red Crescent Facility,Fully Functional,,,,,,,,,,,,,,,6,,,,,,,,Yes,[List],,,,,3,,
1338720,jrobles.pue@cruzrojamexicana.org.mx,2222700559,Referente Estatal de PMER+A Puebla,Pharmacies,,Red Cross Red Crescent Facility,Fully Functional,,,,,,,,,No,Yes,,,,,,,,,,,,,Yes,[List],,,,,,,
1338809,ngonzalez.mich@cruzrojamexicana.org.mx,4432799546,Referente PMER+A,Training Facilities,,Red Cross Red Crescent Facility,Fully Functional,,,,,,,,,Yes,No,,,,,1,,,,,,,,Yes,[List],,,paramedics_emt,,,,
1338813,ngonzalez.mich@cruzrojamexicana.org.mx,4432799546,Referente PMER+A,Ambulance Station,,Red Cross Red Crescent Facility,Fully Functional,,,,,,,,,,,,,,,11,,,,,,,,Yes,[List],,,,,2,,
1338831,kalvarez.hgo@cruzrojamexicana.org.mx,7712952256,Referente PMER+A,Ambulance Station,,Red Cross Red Crescent Facility,Fully Functional,,,,,,,,,,,,,,,8,,,,,,,,Yes,[List],,,,,3,,
1338833,kalvarez.hgo@cruzrojamexicana.org.mx,7712952256,Referente PMER+A,Ambulance Station,,Red Cross Red Crescent Facility,Fully Functional,,,,,,,,,,,,,,,7,,,,,,,,Yes,[List],,,,,3,,
1338835,ngonzalez.mich@cruzrojamexicana.org.mx,4432799546,Referente PMER+A,Ambulance Station,,Red Cross Red Crescent Facility,Partially Functional,,,,,,,,,,,,,,,3,,,,,,,,Yes,[List],,,,,1,,
1338836,kalvarez.hgo@cruzrojamexicana.org.mx,7712952256,Referente PMER+A,Ambulance Station,,Red Cross Red Crescent Facility,Fully Functional,,,,,,,,,,,,,,,8,,,,,,,,Yes,[List],,,,,4,,
1338838,kalvarez.hgo@cruzrojamexicana.org.mx,7712952256,Referente PMER+A,Ambulance Station,,Red Cross Red Crescent Facility,Fully Functional,,,,,,,,,,,,,,,17,,,,,,,,Yes,[List],,,,,7,,
1338841,kalvarez.hgo@cruzrojamexicana.org.mx,7712952256,Referente PMER+A,Ambulance Station,,Red Cross Red Crescent Facility,Fully Functional,,,,,,,,,,,,,,,10,,,,,,,,Yes,[List],,,,,3,,
1338844,kalvarez.hgo@cruzrojamexicana.org.mx,7712952256,Referente PMER+A,Ambulance Station,,Red Cross Red Crescent Facility,Fully Functional,,,,,,,,,,,,,,,37,,,,,,,,Yes,[List],,,,,9,,
1338846,kalvarez.hgo@cruzrojamexicana.org.mx,7712952256,Referente PMER+A,Ambulance Station,,Red Cross Red Crescent Facility,Fully Functional,,,,,,,,,,,,,,,11,,,,,,,,Yes,[List],,,,,2,,
1338847,kalvarez.hgo@cruzrojamexicana.org.mx,7712952256,Referente PMER+A,Ambulance Station,,Red Cross Red Crescent Facility,Fully Functional,,,,,,,,,,,,,,,16,,,,,,,,Yes,[List],,,,,5,,
1338851,kalvarez.hgo@cruzrojamexicana.org.mx,7712952256,Referente PMER+A,Ambulance Station,,Red Cross Red Crescent Facility,Fully Functional,,,,,,,,,,,,,,,36,,,,,,,,Yes,[List],,,,,7,,
1338852,jherrera.ver@cruzrojamexicana.org.mx,2299575243,"Veracruz, Ver.",Ambulance Station,,Red Cross Red Crescent Facility,Fully Functional,,,,,,,,,,,,,,,3,,,,,,,,Yes,[List],,,,,3,,
1338880,kalvarez.hgo@cruzrojamexicana.org.mx,7712952256,Referente PMER+A,Ambulance Station,,Red Cross Red Crescent Facility,Fully Functional,,,,,,,,,,,,,,,12,,,,,,,,Yes,[List],,,,,5,,
1338883,kalvarez.hgo@cruzrojamexicana.org.mx,7712952256,Referente PMER+A,Ambulance Station,,Red Cross Red Crescent Facility,Fully Functional,,,,,,,,,,,,,,,5,,,,,,,,Yes,[List],,,,,1,,
1338884,jherrera.ver@cruzrojamexicana.org.mx,2299575243,"Veracruz, Ver.",Ambulance Station,,Red Cross Red Crescent Facility,Fully Functional,,,,,,,,,,,,,,,34,,,,,,,,Yes,[List],,,,,4,,
1338887,kalvarez.hgo@cruzrojamexicana.org.mx,7712952256,Referente PMER+A,Ambulance Station,,Red Cross Red Crescent Facility,Fully Functional,,,,,,,,,,,,,,,16,,,,,,,,Yes,[List],,,,,4,,
1338888,jherrera.ver@cruzrojamexicana.org.mx,2299575243,"Veracruz, Ver.",Training Facilities,,Red Cross Red Crescent Facility,Fully Functional,,,,,,,,,Yes,No,,,,,21,,,,,,,,Yes,[List],,,paramedics_emt,,,,
1338889,jherrera.ver@cruzrojamexicana.org.mx,2299575243,"Veracruz, Ver.",Ambulance Station,,Red Cross Red Crescent Facility,Fully Functional,,,,,,,,,,,,,,,3,,,,,,,,Yes,[List],,,,,4,,
1338890,kalvarez.hgo@cruzrojamexicana.org.mx,7712952256,Referente PMER+A,Ambulance Station,,Red Cross Red Crescent Facility,Fully Functional,,,,,,,,,,,,,,,35,,,,,,,,Yes,[List],,,,,6,,
