NAME_LOC,NAME_EN,TYPE,TYPECODE,SUBTYPE,LEVEL,LEVELCODE,POSTCODE,ADDRESS_LOC,ADDRESS_EN,CITY_LOC,CITY_EN,FOCAL_PERSON_LOC,FOCAL_PERSON_EN,TELEPHONE,EMAIL,WEBSITE,SOURCE_EN,SOURCE_LOC,LATITUDE,LONGITUDE,ISO3,COUNTRY,NATIONAL_SOCIETY,GOLOCALUNITID,NSLOCALUNITID,DATEOFUPDATE,VALIDATED,PUBLICVIEW
"Torrance Red Cross Blood, Platelet and Plasma Donation Center","Torrance Red Cross Blood, Platelet and Plasma Donation Center",Health Care,2,Blood Centre,,,,2814 Sepulveda Blvd ,2814 Sepulveda Blvd ,"Torrance, CA 90505","Torrance, CA 90505",,,1-800-RED CROSS,,,American Red Cross,American Red Cross,33.8225865,-118.3355103,USA,United States,American Red Cross,,,29-Aug-23,Yes,Yes
"Fullerton Red Cross Blood, Platelet and Plasma Donation Centers","Fullerton Red Cross Blood, Platelet and Plasma Donation Centers",Health Care,2,Blood Centre,,,,1379 S Harbor Blvd ,1379 S Harbor Blvd ,"Fullerton, CA 92832","Fullerton, CA 92832",,,1-800-RED CROSS,,,American Red Cross,American Red Cross,33.8576747,-117.9248544,USA,United States,American Red Cross,,,29-Aug-23,Yes,Yes
Texas Big Country Chapter,Texas Big Country Chapter,Administrative,1,Chapter,District,2,,1809 5th St ,1809 5th St ,"Wichita Falls, TX 76301","Wichita Falls, TX 76301",,,(940) 322-8686,,,American Red Cross,American Red Cross,33.9090529,-98.5065925,USA,United States,American Red Cross,,,29-Aug-23,Yes,Yes
Northeast Georgia,Northeast Georgia,Administrative,1,,Ward,3,,"1691 Meriweather Drive, Suite 103  ","1691 Meriweather Drive, Suite 103  ","Watkinsville, GA 30677","Watkinsville, GA 30677",,,706-353-1645,,,American Red Cross,American Red Cross,33.9186031,-83.4650201,USA,United States,American Red Cross,,,29-Aug-23,Yes,Yes
Athens Red Cross Blood and Platelet Donation Center,Athens Red Cross Blood and Platelet Donation Center,Health Care,2,Blood Centre,,,,"Clark Crossing Shopping Ctr, 3525 Atlanta Hwy ","Clark Crossing Shopping Ctr, 3525 Atlanta Hwy ","Athens, GA 30606","Athens, GA 30606",,,1-800-RED CROSS,,,American Red Cross,American Red Cross,33.9368894,-83.4543106,USA,United States,American Red Cross,,,29-Aug-23,Yes,Yes
Riverside County,Riverside County,Administrative,1,,Ward,3,,"6235 River Crest Drive, Suite A ","6235 River Crest Drive, Suite A ","Riverside, CA 92507","Riverside, CA 92507",,,(888) 831-0031,,,American Red Cross,American Red Cross,33.9382004,-117.2928698,USA,United States,American Red Cross,,,29-Aug-23,Yes,Yes
"Cobb Red Cross Blood, Platelet and Plasma Donation Center","Cobb Red Cross Blood, Platelet and Plasma Donation Center",Health Care,2,Blood Centre,,,,"East Lake Shopping Center, 2145 Roswell Road ","East Lake Shopping Center, 2145 Roswell Road ","Marietta, GA 30062","Marietta, GA 30062",,,1-800-RED CROSS,,,American Red Cross,American Red Cross,33.9690556,-84.4905752,USA,United States,American Red Cross,,,29-Aug-23,Yes,Yes
"Culver City Red Cross Blood, Platelet and Plasma Donation Center","Culver City Red Cross Blood, Platelet and Plasma Donation Center",Health Care,2,Blood Centre,,,,5359 Sepulveda Blvd ,5359 Sepulveda Blvd ,"Culver City, CA 90230","Culver City, CA 90230",,,1-800-RED CROSS,,,American Red Cross,American Red Cross,33.9956097,-118.39591,USA,United States,American Red Cross,,,29-Aug-23,Yes,Yes
"Duluth Red Cross Blood, Platelet and Plasma Donation Center","Duluth Red Cross Blood, Platelet and Plasma Donation Center",Health Care,2,Blood Centre,,,,3090 Premiere Pkwy ,3090 Premiere Pkwy ,"Duluth, GA 30097","Duluth, GA 30097",,,1-800-RED CROSS,,,American Red Cross,American Red Cross,33.9976053,-84.0955898,USA,United States,American Red Cross,,,29-Aug-23,Yes,Yes
American Red Cross Commerce Office,American Red Cross Commerce Office,Administrative,1,Office,Ward,3,,2227 S. Atlantic Blvd. ,2227 S. Atlantic Blvd. ,"Commerce, CA 90040","Commerce, CA 90040",,,,,,American Red Cross,American Red Cross,34.0057201,-118.1640835,USA,United States,American Red Cross,,,29-Aug-23,Yes,Yes
American Red Cross Serving Western Los Angeles Chapter,American Red Cross Serving Western Los Angeles Chapter,Administrative,1,Chapter,District,2,,1450 11th Street ,1450 11th Street ,"Santa Monica, CA 90401","Santa Monica, CA 90401",,,(310) 394-3773,,,American Red Cross,American Red Cross,34.0205391,-118.4873313,USA,United States,American Red Cross,,,29-Aug-23,Yes,Yes
"Alpharetta Red Cross Blood, Platelet and Plasma Donation Center","Alpharetta Red Cross Blood, Platelet and Plasma Donation Center",Health Care,2,Blood Centre,,,,3000 Old Alabama RD ,3000 Old Alabama RD ,"Alpharetta, GA 30022","Alpharetta, GA 30022",,,1-800-RED CROSS,,,American Red Cross,American Red Cross,34.0228701,-84.2721672,USA,United States,American Red Cross,,,29-Aug-23,Yes,Yes
Central SC Chapter (Regional Headquarters),Central SC Chapter (Regional Headquarters),Administrative,1,Chapter,District,2,,2751 Bull Street ,2751 Bull Street ,"Columbia, SC 29201","Columbia, SC 29201",,,1-803-540-1200,,,American Red Cross,American Red Cross,34.0252764,-81.0393252,USA,United States,American Red Cross,,,29-Aug-23,Yes,Yes
Columbia Red Cross Blood and Platelet Donation Center - SC,Columbia Red Cross Blood and Platelet Donation Center - SC,Health Care,2,Blood Centre,,,,2751 Bull St ,2751 Bull St ,"Columbia, SC 29201","Columbia, SC 29201",,,1-800-RED CROSS,,,American Red Cross,American Red Cross,34.0252764,-81.0393252,USA,United States,American Red Cross,,,29-Aug-23,Yes,Yes
American Red Cross serving Metro and Southeast LA (Taper Headquarters),American Red Cross serving Metro and Southeast LA (Taper Headquarters),Administrative,1,Regional Headquarters,Provincial,1,,1450 South Central Ave ,1450 South Central Ave ,"Los Angeles, CA 90021","Los Angeles, CA 90021",,,(310) 445-9900,,,American Red Cross,American Red Cross,34.02759,-118.2472541,USA,United States,American Red Cross,,,29-Aug-23,Yes,Yes
"Pomona Red Cross Blood, Platelet and Plasma Donation Center","Pomona Red Cross Blood, Platelet and Plasma Donation Center",Health Care,2,Blood Centre,,,,100 Red Cross Cir ,100 Red Cross Cir ,"Pomona, CA 91768","Pomona, CA 91768",,,1-800-RED CROSS,,,American Red Cross,American Red Cross,34.0536566,-117.8115429,USA,United States,American Red Cross,,,29-Aug-23,Yes,Yes
San Bernardino,San Bernardino,Administrative,1,,Ward,3,,"10600 Trademark Parkway, Suite 406  ","10600 Trademark Parkway, Suite 406  ","Rancho Cucamonga, CA 91730","Rancho Cucamonga, CA 91730",,,(909) 888-1481,,,American Red Cross,American Red Cross,34.0813842,-117.5731777,USA,United States,American Red Cross,,,29-Aug-23,Yes,Yes
American Red Cross Serving San Gabriel Pomona Valley Chapter,American Red Cross Serving San Gabriel Pomona Valley Chapter,Administrative,1,Chapter,District,2,,376 W Huntington Dr ,376 W Huntington Dr ,"Arcadia, CA 91007","Arcadia, CA 91007",,,(626) 447-2193,,,American Red Cross,American Red Cross,34.1331306,-118.0436826,USA,United States,American Red Cross,,,29-Aug-23,Yes,Yes
"Pasadena Red Cross Blood, Platelet and Plasma Donation Center","Pasadena Red Cross Blood, Platelet and Plasma Donation Center",Health Care,2,Blood Centre,,,,2471 East Walnut Street Suite 103 ,2471 East Walnut Street Suite 103 ,"Pasadena, CA 91107","Pasadena, CA 91107",,,1-800-RED CROSS,,,American Red Cross,American Red Cross,34.1484186,-118.0989924,USA,United States,American Red Cross,,,29-Aug-23,Yes,Yes
"Burbank Red Cross Blood, Platelet and Plasma Donation Center","Burbank Red Cross Blood, Platelet and Plasma Donation Center",Health Care,2,Blood Centre,,,,317 N Pass Avenue ,317 N Pass Avenue ,"Burbank, CA 91505","Burbank, CA 91505",,,1-800-RED CROSS,,,American Red Cross,American Red Cross,34.1552423,-118.3465128,USA,United States,American Red Cross,,,29-Aug-23,Yes,Yes
Northern Valley Headquarters,Northern Valley Headquarters,Administrative,1,Regional Headquarters,Provincial,1,,14931 Califa Street #110  ,14931 Califa Street #110  ,"Sherman Oaks, CA 91411","Sherman Oaks, CA 91411",,,,,,American Red Cross,American Red Cross,34.1781286,-118.4589312,USA,United States,American Red Cross,,,29-Aug-23,Yes,Yes
"Woodland Hills Red Cross Blood, Platelet and Plasma Donation Center","Woodland Hills Red Cross Blood, Platelet and Plasma Donation Center",Health Care,2,Blood Centre,,,,21333 Oxnard St. ,21333 Oxnard St. ,"Woodland Hills, CA 91367","Woodland Hills, CA 91367",,,1-800-RED CROSS,,,American Red Cross,American Red Cross,34.179709,-118.5963061,USA,United States,American Red Cross,,,29-Aug-23,Yes,Yes
Pacific Coast ,Pacific Coast ,Administrative,1,,Ward,3,,836 Calle Plano  ,836 Calle Plano  ,"Camarillo, CA 93012","Camarillo, CA 93012",,,(805) 987-1514,,,American Red Cross,American Red Cross,34.1986275,-119.0075751,USA,United States,American Red Cross,,,29-Aug-23,Yes,Yes
Cape Fear Chapter,Cape Fear Chapter,Administrative,1,Chapter,District,2,,1102 South 16th St. ,1102 South 16th St. ,"Wilmington, NC 28401","Wilmington, NC 28401",,,(910) 762-2683,,,American Red Cross,American Red Cross,34.2229409,-77.9275917,USA,United States,American Red Cross,,,29-Aug-23,Yes,Yes
Wilmington Red Cross Blood and Platelet Donation Center,Wilmington Red Cross Blood and Platelet Donation Center,Health Care,2,Blood Centre,,,,1102 South 16th Street ,1102 South 16th Street ,"Wilmington, NC 28401","Wilmington, NC 28401",,,1-800-RED CROSS,,,American Red Cross,American Red Cross,34.2229409,-77.9275917,USA,United States,American Red Cross,,,29-Aug-23,Yes,Yes
American Red Cross - Twentynine Palms,American Red Cross - Twentynine Palms,Administrative,1,,Ward,3,,"Family Service Center, Building 693, Suite 107","Family Service Center, Building 693, Suite 107","Twentynine Palms, CA 92278","Twentynine Palms, CA 92278",,,(760) 830-6685,,,American Red Cross,American Red Cross,34.2327172,-116.0560817,USA,United States,American Red Cross,,,29-Aug-23,Yes,Yes
North Mississippi,North Mississippi,Administrative,1,,Ward,3,,4127 Westside Drive ,4127 Westside Drive ,"Tupelo, MS 38801","Tupelo, MS 38801",,,(662) 842-6101,,,American Red Cross,American Red Cross,34.2504155,-88.7750052,USA,United States,American Red Cross,,,29-Aug-23,Yes,Yes
Northwest Georgia,Northwest Georgia,Administrative,1,,Ward,3,,112 John Maddox Dr. ,112 John Maddox Dr. ,"Rome, GA 30165","Rome, GA 30165",,,844-536-6226,,,American Red Cross,American Red Cross,34.2761444,-85.1986739,USA,United States,American Red Cross,,,29-Aug-23,Yes,Yes
Santa Barbara Office  ,Santa Barbara Office  ,Administrative,1,Office,Ward,3,,2707 State St ,2707 State St ," Santa Barbara, CA 93105"," Santa Barbara, CA 93105",,,(805) 687-1331,,,American Red Cross,American Red Cross,34.437497,-119.7242013,USA,United States,American Red Cross,,,29-Aug-23,Yes,Yes
American Red Cross Palmdale Office,American Red Cross Palmdale Office,Administrative,1,Office,Ward,3,,2715 E. Avenue P ,2715 E. Avenue P ,"Palmdale, CA 93550","Palmdale, CA 93550",,,,,,American Red Cross,American Red Cross,34.6027791,-118.0799646,USA,United States,American Red Cross,,,29-Aug-23,Yes,Yes
Camp LeJeune - American Red Cross,Camp LeJeune - American Red Cross,Administrative,1,,Ward,3,,Bldg 1108 Birch Street  ,Bldg 1108 Birch Street  ,"Camp LeJeune, NC 28547","Camp LeJeune, NC 28547",,,,,,American Red Cross,American Red Cross,34.673179,-77.335918,USA,United States,American Red Cross,,,29-Aug-23,Yes,Yes
Huntsville Red Cross Blood and Platelet Donation Center,Huntsville Red Cross Blood and Platelet Donation Center,Health Care,2,Blood Centre,,,,"1015 Airport Rd, SW ","1015 Airport Rd, SW ","Huntsville, AL 35802","Huntsville, AL 35802",,,1-800-RED CROSS,,,American Red Cross,American Red Cross,34.6902971,-86.5792539,USA,United States,American Red Cross,,,29-Aug-23,Yes,Yes
North Alabama Chapter,North Alabama Chapter,Administrative,1,Chapter,District,2,,1015 Airport Rd SW Suite 202,1015 Airport Rd SW Suite 202,"Huntsville, AL 35802","Huntsville, AL 35802",,,1-256-536-0084 ,,,American Red Cross,American Red Cross,34.6904209,-86.5792291,USA,United States,American Red Cross,,,29-Aug-23,Yes,Yes
Greater Arkansas,Greater Arkansas,Administrative,1,,Ward,3,,"2610 Shackleford Road, Suite B ","2610 Shackleford Road, Suite B ","LIttle Rock, AR 72205","LIttle Rock, AR 72205",,,1-501-748-1000,,,American Red Cross,American Red Cross,34.7317668,-92.3977691,USA,United States,American Red Cross,,,29-Aug-23,Yes,Yes
Upstate SC Chapter,Upstate SC Chapter,Administrative,1,Chapter,District,2,,940 Grove Road ,940 Grove Road ,"Greenville, SC 29605","Greenville, SC 29605",,,1-864-271-8222,,,American Red Cross,American Red Cross,34.8158825,-82.4182234,USA,United States,American Red Cross,,,29-Aug-23,Yes,Yes
Northern South Carolina Office,Northern South Carolina Office,Administrative,1,Office,Ward,3,,200 Piedmont Boulevard ,200 Piedmont Boulevard ,"Rock Hill, SC 29732","Rock Hill, SC 29732",,,803-329-6575,,,American Red Cross,American Red Cross,34.9539994,-81.0517024,USA,United States,American Red Cross,,,29-Aug-23,Yes,Yes
"Rock Hill Red Cross Blood, Platelet and Plasma Donation Center","Rock Hill Red Cross Blood, Platelet and Plasma Donation Center",Health Care,2,Blood Centre,,,,200 Piedmont Blvd ,200 Piedmont Blvd ,"Rock Hill, SC  29732","Rock Hill, SC  29732",,,1-800-RED CROSS,,,American Red Cross,American Red Cross,34.9539994,-81.0517024,USA,United States,American Red Cross,,,29-Aug-23,Yes,Yes
Southern Piedmont Chapter ,Southern Piedmont Chapter ,Administrative,1,Chapter,District,2,,125 Pedro St. Suite E,125 Pedro St. Suite E,"Monroe, NC 28110","Monroe, NC 28110",,,704-283-7402,,,American Red Cross,American Red Cross,34.9968996,-80.550004,USA,United States,American Red Cross,,,29-Aug-23,Yes,Yes
Sandhills Chapter,Sandhills Chapter,Administrative,1,Chapter,District,2,,807 Carol St. ,807 Carol St. ,"Fayetteville, NC 28303","Fayetteville, NC 28303",,,(910) 867-8151,,,American Red Cross,American Red Cross,35.0799066,-78.9380871,USA,United States,American Red Cross,,,29-Aug-23,Yes,Yes
Southeast Tennessee,Southeast Tennessee,Administrative,1,,Ward,3,,4115 S Access Rd. ,4115 S Access Rd. ,"Chattanooga, TN 37406","Chattanooga, TN 37406",,,(423) 265-3455,,,American Red Cross,American Red Cross,35.0875574,-85.2174732,USA,United States,American Red Cross,,,29-Aug-23,Yes,Yes
Mid-South,Mid-South,Administrative,1,,Ward,3,,1399 Madison Avenue ,1399 Madison Avenue ,"Memphis, TN 38104","Memphis, TN 38104",,,(901) 726-1690,,,American Red Cross,American Red Cross,35.1384766,-90.0147233,USA,United States,American Red Cross,,,29-Aug-23,Yes,Yes
Fort Liberty - American Red Cross,Fort Liberty - American Red Cross,Administrative,1,,Ward,3,,1-1139 Macomb Street ,1-1139 Macomb Street ,"Fort Liberty, NC 28310","Fort Liberty, NC 28310",,,,,,American Red Cross,American Red Cross,35.1519035,-78.9899608,USA,United States,American Red Cross,,,29-Aug-23,Yes,Yes
New Mexico,New Mexico,Administrative,1,,Ward,3,,2121 Osuna Rd. NE ,2121 Osuna Rd. NE ,"Albuquerque, NM 87113","Albuquerque, NM 87113",,,(505) 265-8514,,,American Red Cross,American Red Cross,35.154703,-106.6060055,USA,United States,American Red Cross,,,29-Aug-23,Yes,Yes
Panhandle Plains Chapter,Panhandle Plains Chapter,Administrative,1,Chapter,District,2,,1800 S. Harrison ,1800 S. Harrison ,"Amarillo, TX 79102","Amarillo, TX 79102",,,(806) 376-6300,,,American Red Cross,American Red Cross,35.1946711,-101.8427421,USA,United States,American Red Cross,,,29-Aug-23,Yes,Yes
Charlotte Metro Chapter (Regional Headquarters),Charlotte Metro Chapter (Regional Headquarters),Administrative,1,Chapter,District,2,,2425 Park Road   ,2425 Park Road   ,"Charlotte, NC 28203","Charlotte, NC 28203",,,704-376-1661,,,American Red Cross,American Red Cross,35.1972219,-80.8511849,USA,United States,American Red Cross,,,29-Aug-23,Yes,Yes
Charlotte Red Cross Blood Donation Center,Charlotte Red Cross Blood Donation Center,Health Care,2,Blood Centre,,,,2425 Park Road ,2425 Park Road ,"Charlotte, NC 28203","Charlotte, NC 28203",,,1-800-RED CROSS,,,American Red Cross,American Red Cross,35.1972219,-80.8511849,USA,United States,American Red Cross,,,29-Aug-23,Yes,Yes
San Luis Obispo Office,San Luis Obispo Office,Administrative,1,Office,Ward,3,,"225 Prado Road, #A ","225 Prado Road, #A ","San Luis Obispo, CA 93401","San Luis Obispo, CA 93401",,,(805) 543-0696,,,American Red Cross,American Red Cross,35.2546244,-120.6662515,USA,United States,American Red Cross,,,29-Aug-23,Yes,Yes
American Red Cross - Fort Irwin,American Red Cross - Fort Irwin,Administrative,1,,Ward,3,,1204 Normandy Dr. ,1204 Normandy Dr. ,"Fort Irwin, CA 92310","Fort Irwin, CA 92310",,,(760) 380-3697,,,American Red Cross,American Red Cross,35.2592561,-116.6937733,USA,United States,American Red Cross,,,29-Aug-23,Yes,Yes
South Central and Southeast Oklahoma,South Central and Southeast Oklahoma,Administrative,1,,Ward,3,,700 E Independence St. ,700 E Independence St. ,"Shawnee, OK 74804","Shawnee, OK 74804",,,405-273-8800,,,American Red Cross,American Red Cross,35.3476766,-96.9146873,USA,United States,American Red Cross,,,29-Aug-23,Yes,Yes
Kern County & Eastern Sierra,Kern County & Eastern Sierra,Administrative,1,,Ward,3,,5035 Gilmore Ave ,5035 Gilmore Ave ,"Bakersfield, CA 93308","Bakersfield, CA 93308",,,(661) 324-6427,,,American Red Cross,American Red Cross,35.3894379,-119.0582207,USA,United States,American Red Cross,,,29-Aug-23,Yes,Yes
"Huntersville Red Cross Blood, Platelet and Plasma Donation Center","Huntersville Red Cross Blood, Platelet and Plasma Donation Center",Health Care,2,Blood Centre,,,,"9800 Kincey Avenue, Suite 110 ","9800 Kincey Avenue, Suite 110 ","Huntersville, NC 28078","Huntersville, NC 28078",,,1-800-RED CROSS,,,American Red Cross,American Red Cross,35.4036429,-80.8628557,USA,United States,American Red Cross,,,29-Aug-23,Yes,Yes
Central & Southwest Oklahoma,Central & Southwest Oklahoma,Administrative,1,,Ward,3,,601 NE 6th St. ,601 NE 6th St. ,"Oklahoma City, OK 73104","Oklahoma City, OK 73104",,,405-228-9500,,,American Red Cross,American Red Cross,35.474397,-97.501968,USA,United States,American Red Cross,,,29-Aug-23,Yes,Yes
Northeastern NC Chapter,Northeastern NC Chapter,Administrative,1,Chapter,District,2,,700-A Cromwell Dr. ,700-A Cromwell Dr. ,"Greenville, NC 27858","Greenville, NC 27858",,,(252) 355-3800,,,American Red Cross,American Red Cross,35.580747,-77.3708906,USA,United States,American Red Cross,,,29-Aug-23,Yes,Yes
Greenville Red Cross Blood and Platelet Donation Center,Greenville Red Cross Blood and Platelet Donation Center,Health Care,2,Blood Centre,,,,700 Cromwell Drive ,700 Cromwell Drive ,"Greenville, NC 27858","Greenville, NC 27858",,,1-800-RED CROSS,,,American Red Cross,American Red Cross,35.5807954,-77.3709369,USA,United States,American Red Cross,,,29-Aug-23,Yes,Yes
Western North Carolina Chapter,Western North Carolina Chapter,Administrative,1,Chapter,District,2,,100 Edgewood Road ,100 Edgewood Road ,"Asheville, NC 28804","Asheville, NC 28804",,,828-258-3888,,,American Red Cross,American Red Cross,35.6195197,-82.5531176,USA,United States,American Red Cross,,,29-Aug-23,Yes,Yes
Asheville Red Cross Blood and Platelet Donation Center,Asheville Red Cross Blood and Platelet Donation Center,Health Care,2,Blood Centre,,,,100 Edgewood Road ,100 Edgewood Road ,"Asheville, NC 28804","Asheville, NC 28804",,,1-800-RED CROSS,,,American Red Cross,American Red Cross,35.6195197,-82.5531176,USA,United States,American Red Cross,,,29-Aug-23,Yes,Yes
Mid-West Tennessee,Mid-West Tennessee,Administrative,1,,Ward,3,,19 Stonecreek Circle ,19 Stonecreek Circle ,"Jackson, TN 38305","Jackson, TN 38305",,,(731) 427-5543,,,American Red Cross,American Red Cross,35.6749577,-88.8529574,USA,United States,American Red Cross,,,29-Aug-23,Yes,Yes
